2012-10-11 21:00:00,2679,281.81,0,21,false,0.2679
2012-10-11 22:00:00,2094,282.16,0,22,false,0.2094
2012-10-11 23:00:00,1284,282.53,0,23,false,0.1284
2012-10-12 00:00:00,630,283.91,0,0,false,0.063
2012-10-12 01:00:00,410,284.64,0,1,false,0.041
2012-10-12 02:00:00,331,284.61,0,2,false,0.0331
2012-10-12 03:00:00,372,283.18,0,3,false,0.0372
2012-10-12 04:00:00,739,282.26,0,4,false,0.0739
2012-10-12 05:00:00,2561,280.77,0,5,false,0.2561
2012-10-12 06:00:00,5586,278.53,0,6,false,0.5586
2012-10-12 07:00:00,6992,277.64,0,7,true,0.6992
2012-10-12 08:00:00,5860,277.9,0,8,true,0.586
2012-10-12 09:00:00,5230,278.18,0,9,true,0.523
2012-10-12 10:00:00,4864,279.29,0,10,false,0.4864
2012-10-12 11:00:00,5146,280.45,0,11,false,0.5146
2012-10-12 12:00:00,5526,280.95,0,12,false,0.5526
2012-10-12 13:00:00,5383,281.74,0,13,false,0.5383
2012-10-12 14:00:00,5758,281.84,0,14,false,0.5758
2012-10-12 15:00:00,5889,282.45,0,15,false,0.5889
2012-10-12 16:00:00,6057,282.2,0,16,true,0.6057
2012-10-12 17:00:00,6028,281.54,0,17,true,0.6028
2012-10-12 18:00:00,5257,280.21,0,18,true,0.5257
2012-10-12 23:00:00,1897,282.2,0,23,false,0.1897
2012-10-13 00:00:00,1335,272.58,0,0,false,0.1335
2012-10-13 01:00:00,769,272.06,0,1,false,0.0769
2012-10-13 02:00:00,570,270.99,0,2,false,0.057
2012-10-13 03:00:00,413,270.29,0,3,false,0.0413
2012-10-13 04:00:00,399,269.48,0,4,false,0.0399
2012-10-13 05:00:00,740,269.27,0,5,false,0.074
2012-10-13 06:00:00,1420,268.91,0,6,false,0.142
2012-10-13 07:00:00,2220,268.98,0,7,true,0.222
2012-10-13 08:00:00,3479,269.23,0,8,true,0.3479
2012-10-13 09:00:00,4546,272.61,0,9,true,0.4546
2012-10-13 10:00:00,4579,276.78,0,10,false,0.4579
2012-10-13 11:00:00,4438,279.22,0,11,false,0.4438
2012-10-13 12:00:00,4623,280.35,0,12,false,0.4623
2012-10-13 13:00:00,4440,281.81,0,13,false,0.444
2012-10-13 14:00:00,4495,283.05,0,14,false,0.4495
2012-10-13 15:00:00,4483,283.96,0,15,false,0.4483
2012-10-13 16:00:00,4591,284.53,0,16,true,0.4591
2012-10-13 17:00:00,4477,284.44,0,17,true,0.4477
2012-10-13 18:00:00,4221,283.64,0,18,true,0.4221
